GCA_000007865.1,PRJNA91,SAMN02604086,Mycobacterium avium subsp. paratuberculosis K-10,Actinobacteria,Isolate,K-10,Complete,2001-12-27T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/865/GCA_000007865.1_ASM786v1
GCA_001686405.1,PRJNA321467,SAMN04867637,Bordetella pertussis,Betaproteobacteria,Isolate,VA-194,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/405/GCA_001686405.1_ASM168640v1
GCA_001686425.1,PRJNA321467,SAMN04867635,Bordetella pertussis,Betaproteobacteria,Isolate,VA-175,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/425/GCA_001686425.1_ASM168642v1
GCA_001686445.1,PRJNA321467,SAMN04867634,Bordetella pertussis,Betaproteobacteria,Isolate,VA-150,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/445/GCA_001686445.1_ASM168644v1
GCA_001686465.1,PRJNA321467,SAMN04867631,Bordetella pertussis,Betaproteobacteria,Isolate,VA-52,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/465/GCA_001686465.1_ASM168646v1
GCA_001686485.1,PRJNA321467,SAMN04867638,Bordetella pertussis,Betaproteobacteria,Isolate,VA-198,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/485/GCA_001686485.1_ASM168648v1
GCA_001686505.1,PRJNA321467,SAMN04867627,Bordetella pertussis,Betaproteobacteria,Isolate,VA-09,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/505/GCA_001686505.1_ASM168650v1
GCA_001686525.1,PRJNA321467,SAMN04867629,Bordetella pertussis,Betaproteobacteria,Isolate,VA-15,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/525/GCA_001686525.1_ASM168652v1
GCA_001686545.1,PRJNA321467,SAMN04867630,Bordetella pertussis,Betaproteobacteria,Isolate,VA-18,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/545/GCA_001686545.1_ASM168654v1
GCA_001686565.1,PRJNA321467,SAMN04867632,Bordetella pertussis,Betaproteobacteria,Isolate,VA-62,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/565/GCA_001686565.1_ASM168656v1
GCA_001686585.1,PRJNA321467,SAMN04867633,Bordetella pertussis,Betaproteobacteria,Isolate,VA-145,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/585/GCA_001686585.1_ASM168658v1
GCA_001686605.1,PRJNA321467,SAMN04867628,Bordetella pertussis,Betaproteobacteria,Isolate,VA-010,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/605/GCA_001686605.1_ASM168660v1
GCA_001686625.1,PRJNA321467,SAMN04994865,Bordetella pertussis,Betaproteobacteria,Isolate,UT25Sm1,Complete,2016-07-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/625/GCA_001686625.1_ASM168662v1
GCA_001687385.1,PRJNA279196,SAMN03877216,Bordetella pertussis,Betaproteobacteria,Isolate,B203,Complete,2016-07-19T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/687/385/GCA_001687385.1_ASM168738v1
GCA_001687405.1,PRJNA279196,SAMN05333716,Bordetella pertussis,Betaproteobacteria,Isolate,B202,Complete,2016-07-19T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/687/405/GCA_001687405.1_ASM168740v1
GCA_001693385.1,PRJNA325367,SAMN05230120,Bradyrhizobium icense,Alphaproteobacteria,Isolate,LMTR 13,Complete,2016-07-25T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/693/385/GCA_001693385.1_ASM169338v1
GCA_001704295.1,PRJNA287884,SAMN03940794,Bordetella sp. H567,Betaproteobacteria,Isolate,H567,Complete,2016-08-12T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/704/295/GCA_001704295.1_ASM170429v1
GCA_001713415.1,PRJNA319832,SAMN04909708,Sphingobium sp. RAC03,Alphaproteobacteria,Isolate,RAC03,Complete,2016-08-25T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/713/415/GCA_001713415.1_ASM171341v1
GCA_001717955.1,PRJNA308882,SAMN04417200,Sphingomonas panacis,Alphaproteobacteria,Isolate,DCY99,Complete,2016-09-01T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/717/955/GCA_001717955.1_ASM171795v1
GCA_001831395.1,PRJNA279196,SAMN05770313,Bordetella pertussis,Betaproteobacteria,Isolate,J445,Complete,2016-10-24T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/831/395/GCA_001831395.1_ASM183139v1
GCA_001831415.1,PRJNA279196,SAMN05770314,Bordetella pertussis,Betaproteobacteria,Isolate,J446,Complete,2016-10-24T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/831/415/GCA_001831415.1_ASM183141v1
GCA_001831435.1,PRJNA279196,SAMN05770315,Bordetella pertussis,Betaproteobacteria,Isolate,J447,Complete,2016-10-24T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/831/435/GCA_001831435.1_ASM183143v1
GCA_001831455.1,PRJNA279196,SAMN05770316,Bordetella pertussis,Betaproteobacteria,Isolate,J448,Complete,2016-10-24T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/831/455/GCA_001831455.1_ASM183145v1
GCA_001887695.1,PRJNA347501,SAMN05890661,Bradyrhizobium japonicum,Alphaproteobacteria,Isolate,J5,Complete,2016-11-30T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/887/695/GCA_001887695.1_ASM188769v1
GCA_001908315.1,PRJNA298974,SAMN04191488,Bradyrhizobium diazoefficiens,Alphaproteobacteria,Isolate,USDA 122,Complete,2016-12-19T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/315/GCA_001908315.1_ASM190831v1
GCA_001922385.1,PRJNA445389,SAMN06040428,Sphingomonas koreensis,Alphaproteobacteria,Isolate,ABOJV,Complete,2016-12-27T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/922/385/GCA_001922385.1_ASM192238v1
GCA_001971645.1,PRJNA358463,SAMN06174288,Achromobacter insolitus,Betaproteobacteria,Isolate,DSM 23807,Complete,2017-01-26T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/971/645/GCA_001971645.1_ASM197164v1
GCA_001984925.1,PRJNA279196,SAMN03455331,Bordetella pertussis,Betaproteobacteria,Isolate,C571,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/925/GCA_001984925.1_ASM198492v1
GCA_001984945.1,PRJNA279196,SAMN03455332,Bordetella pertussis,Betaproteobacteria,Isolate,C958,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/945/GCA_001984945.1_ASM198494v1
GCA_001984965.1,PRJNA279196,SAMN03455333,Bordetella pertussis,Betaproteobacteria,Isolate,D521,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/965/GCA_001984965.1_ASM198496v1
GCA_001984985.1,PRJNA279196,SAMN03455334,Bordetella pertussis,Betaproteobacteria,Isolate,D879,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/985/GCA_001984985.1_ASM198498v1
GCA_001985005.1,PRJNA279196,SAMN03455335,Bordetella pertussis,Betaproteobacteria,Isolate,E150,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/005/GCA_001985005.1_ASM198500v1
GCA_001985025.1,PRJNA279196,SAMN03455336,Bordetella pertussis,Betaproteobacteria,Isolate,E555,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/025/GCA_001985025.1_ASM198502v1
GCA_001985045.1,PRJNA279196,SAMN03455337,Bordetella pertussis,Betaproteobacteria,Isolate,E587,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/045/GCA_001985045.1_ASM198504v1
GCA_001985065.1,PRJNA279196,SAMN03455338,Bordetella pertussis,Betaproteobacteria,Isolate,E809,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/065/GCA_001985065.1_ASM198506v1
GCA_001985085.1,PRJNA279196,SAMN03455339,Bordetella pertussis,Betaproteobacteria,Isolate,E976,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/085/GCA_001985085.1_ASM198508v1
GCA_001985105.1,PRJNA279196,SAMN03455340,Bordetella pertussis,Betaproteobacteria,Isolate,F011,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/105/GCA_001985105.1_ASM198510v1
GCA_001985125.1,PRJNA279196,SAMN03455341,Bordetella pertussis,Betaproteobacteria,Isolate,F034,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/125/GCA_001985125.1_ASM198512v1
GCA_001985145.1,PRJNA279196,SAMN03455342,Bordetella pertussis,Betaproteobacteria,Isolate,F658,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/145/GCA_001985145.1_ASM198514v1
GCA_001985165.1,PRJNA279196,SAMN03455343,Bordetella pertussis,Betaproteobacteria,Isolate,F670,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/165/GCA_001985165.1_ASM198516v1
GCA_001985205.1,PRJNA279196,SAMN03455345,Bordetella pertussis,Betaproteobacteria,Isolate,F687,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/205/GCA_001985205.1_ASM198520v1
GCA_001985225.1,PRJNA279196,SAMN03455346,Bordetella pertussis,Betaproteobacteria,Isolate,F948,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/225/GCA_001985225.1_ASM198522v1
GCA_001985245.1,PRJNA279196,SAMN03455347,Bordetella pertussis,Betaproteobacteria,Isolate,H520,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/245/GCA_001985245.1_ASM198524v1
GCA_001985265.1,PRJNA279196,SAMN03455348,Bordetella pertussis,Betaproteobacteria,Isolate,H579,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/265/GCA_001985265.1_ASM198526v1
GCA_001985285.1,PRJNA279196,SAMN03455349,Bordetella pertussis,Betaproteobacteria,Isolate,H637,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/285/GCA_001985285.1_ASM198528v1
GCA_001985305.1,PRJNA279196,SAMN03455350,Bordetella pertussis,Betaproteobacteria,Isolate,H665,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/305/GCA_001985305.1_ASM198530v1
GCA_001985325.1,PRJNA279196,SAMN03455351,Bordetella pertussis,Betaproteobacteria,Isolate,H703,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/325/GCA_001985325.1_ASM198532v1
GCA_001985345.1,PRJNA279196,SAMN03455352,Bordetella pertussis,Betaproteobacteria,Isolate,H707,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/345/GCA_001985345.1_ASM198534v1
GCA_001985365.1,PRJNA279196,SAMN03455353,Bordetella pertussis,Betaproteobacteria,Isolate,H729,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/365/GCA_001985365.1_ASM198536v1
GCA_001985385.1,PRJNA279196,SAMN03455354,Bordetella pertussis,Betaproteobacteria,Isolate,H740,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/385/GCA_001985385.1_ASM198538v1
GCA_001985405.1,PRJNA279196,SAMN03455355,Bordetella pertussis,Betaproteobacteria,Isolate,H754,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/405/GCA_001985405.1_ASM198540v1
GCA_001985425.1,PRJNA279196,SAMN03455356,Bordetella pertussis,Betaproteobacteria,Isolate,H765,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/425/GCA_001985425.1_ASM198542v1
GCA_001985445.1,PRJNA279196,SAMN03455357,Bordetella pertussis,Betaproteobacteria,Isolate,H784,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/445/GCA_001985445.1_ASM198544v1
GCA_001985465.1,PRJNA279196,SAMN03455358,Bordetella pertussis,Betaproteobacteria,Isolate,H800,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/465/GCA_001985465.1_ASM198546v1
GCA_001985485.1,PRJNA279196,SAMN03455359,Bordetella pertussis,Betaproteobacteria,Isolate,H806,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/485/GCA_001985485.1_ASM198548v1
GCA_001985505.1,PRJNA279196,SAMN03455360,Bordetella pertussis,Betaproteobacteria,Isolate,H810,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/505/GCA_001985505.1_ASM198550v1
GCA_001985525.1,PRJNA279196,SAMN03455361,Bordetella pertussis,Betaproteobacteria,Isolate,H812,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/525/GCA_001985525.1_ASM198552v1
GCA_001985545.1,PRJNA279196,SAMN03455362,Bordetella pertussis,Betaproteobacteria,Isolate,I228,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/545/GCA_001985545.1_ASM198554v1
GCA_001985565.1,PRJNA279196,SAMN03455363,Bordetella pertussis,Betaproteobacteria,Isolate,I238,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/565/GCA_001985565.1_ASM198556v1
GCA_001985585.1,PRJNA279196,SAMN03455364,Bordetella pertussis,Betaproteobacteria,Isolate,I373,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/585/GCA_001985585.1_ASM198558v1
GCA_001985605.1,PRJNA279196,SAMN03455365,Bordetella pertussis,Betaproteobacteria,Isolate,I387,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/605/GCA_001985605.1_ASM198560v1
GCA_001985625.1,PRJNA279196,SAMN03455366,Bordetella pertussis,Betaproteobacteria,Isolate,I602,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/625/GCA_001985625.1_ASM198562v1
GCA_001985645.1,PRJNA279196,SAMN03455367,Bordetella pertussis,Betaproteobacteria,Isolate,I730,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/645/GCA_001985645.1_ASM198564v1
GCA_001985665.1,PRJNA279196,SAMN03455368,Bordetella pertussis,Betaproteobacteria,Isolate,I752,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/665/GCA_001985665.1_ASM198566v1
GCA_001985685.1,PRJNA279196,SAMN03455369,Bordetella pertussis,Betaproteobacteria,Isolate,I763,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/685/GCA_001985685.1_ASM198568v1
GCA_001985705.1,PRJNA279196,SAMN03455370,Bordetella pertussis,Betaproteobacteria,Isolate,I915,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/705/GCA_001985705.1_ASM198570v1
GCA_001985725.1,PRJNA279196,SAMN03455371,Bordetella pertussis,Betaproteobacteria,Isolate,I944,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/725/GCA_001985725.1_ASM198572v1
GCA_001985745.1,PRJNA279196,SAMN03455372,Bordetella pertussis,Betaproteobacteria,Isolate,J018,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/745/GCA_001985745.1_ASM198574v1
GCA_001985765.1,PRJNA279196,SAMN03854490,Bordetella pertussis,Betaproteobacteria,Isolate,H681,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/765/GCA_001985765.1_ASM198576v1
GCA_001985785.1,PRJNA279196,SAMN03854491,Bordetella pertussis,Betaproteobacteria,Isolate,H852,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/785/GCA_001985785.1_ASM198578v1
GCA_001985805.1,PRJNA279196,SAMN03854492,Bordetella pertussis,Betaproteobacteria,Isolate,I106,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/805/GCA_001985805.1_ASM198580v1
GCA_001985825.1,PRJNA279196,SAMN03854493,Bordetella pertussis,Betaproteobacteria,Isolate,I351,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/825/GCA_001985825.1_ASM198582v1
GCA_001985845.1,PRJNA279196,SAMN03854494,Bordetella pertussis,Betaproteobacteria,Isolate,I743,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/845/GCA_001985845.1_ASM198584v1
GCA_001985865.1,PRJNA279196,SAMN03854495,Bordetella pertussis,Betaproteobacteria,Isolate,I751,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/865/GCA_001985865.1_ASM198586v1
GCA_001985885.1,PRJNA279196,SAMN03854496,Bordetella pertussis,Betaproteobacteria,Isolate,I976,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/885/GCA_001985885.1_ASM198588v1
GCA_001985905.1,PRJNA279196,SAMN03854497,Bordetella pertussis,Betaproteobacteria,Isolate,J010,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/905/GCA_001985905.1_ASM198590v1
GCA_001985925.1,PRJNA279196,SAMN03854498,Bordetella pertussis,Betaproteobacteria,Isolate,J013,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/925/GCA_001985925.1_ASM198592v1
GCA_001985945.1,PRJNA279196,SAMN03854499,Bordetella pertussis,Betaproteobacteria,Isolate,J038,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/945/GCA_001985945.1_ASM198594v1
GCA_001985965.1,PRJNA279196,SAMN03854500,Bordetella pertussis,Betaproteobacteria,Isolate,J107,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/965/GCA_001985965.1_ASM198596v1
GCA_001985985.1,PRJNA279196,SAMN03854501,Bordetella pertussis,Betaproteobacteria,Isolate,J169,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/985/985/GCA_001985985.1_ASM198598v1
GCA_001986005.1,PRJNA279196,SAMN03877217,Bordetella pertussis,Betaproteobacteria,Isolate,G057,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/005/GCA_001986005.1_ASM198600v1
GCA_001986025.1,PRJNA279196,SAMN03877218,Bordetella pertussis,Betaproteobacteria,Isolate,H639,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/025/GCA_001986025.1_ASM198602v1
GCA_001986045.1,PRJNA279196,SAMN03877219,Bordetella pertussis,Betaproteobacteria,Isolate,I150,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/045/GCA_001986045.1_ASM198604v1
GCA_001986065.1,PRJNA279196,SAMN03877220,Bordetella pertussis,Betaproteobacteria,Isolate,I187,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/065/GCA_001986065.1_ASM198606v1
GCA_001986085.1,PRJNA279196,SAMN03877221,Bordetella pertussis,Betaproteobacteria,Isolate,I259,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/085/GCA_001986085.1_ASM198608v1
GCA_001986105.1,PRJNA279196,SAMN03877222,Bordetella pertussis,Betaproteobacteria,Isolate,I464,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/105/GCA_001986105.1_ASM198610v1
GCA_001986155.1,PRJNA279196,SAMN03464271,Bordetella pertussis,Betaproteobacteria,Isolate,H320,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/155/GCA_001986155.1_ASM198615v1
GCA_001986175.1,PRJNA279196,SAMN03464273,Bordetella pertussis,Betaproteobacteria,Isolate,H834,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/175/GCA_001986175.1_ASM198617v1
GCA_001986195.1,PRJNA279196,SAMN03464272,Bordetella pertussis,Betaproteobacteria,Isolate,H710,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/195/GCA_001986195.1_ASM198619v1
GCA_001986215.1,PRJNA279196,SAMN03464274,Bordetella pertussis,Betaproteobacteria,Isolate,H851,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/215/GCA_001986215.1_ASM198621v1
GCA_001986235.1,PRJNA279196,SAMN03464275,Bordetella pertussis,Betaproteobacteria,Isolate,H911,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/235/GCA_001986235.1_ASM198623v1
GCA_001986255.1,PRJNA279196,SAMN03464276,Bordetella pertussis,Betaproteobacteria,Isolate,H915,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/255/GCA_001986255.1_ASM198625v1
GCA_001986275.1,PRJNA279196,SAMN03464277,Bordetella pertussis,Betaproteobacteria,Isolate,I075,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/275/GCA_001986275.1_ASM198627v1
GCA_001986295.1,PRJNA279196,SAMN03464278,Bordetella pertussis,Betaproteobacteria,Isolate,I112,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/295/GCA_001986295.1_ASM198629v1
GCA_001986315.1,PRJNA279196,SAMN03464279,Bordetella pertussis,Betaproteobacteria,Isolate,I975,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/315/GCA_001986315.1_ASM198631v1
GCA_001986335.1,PRJNA279196,SAMN03464280,Bordetella pertussis,Betaproteobacteria,Isolate,I998,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/335/GCA_001986335.1_ASM198633v1
GCA_001986355.1,PRJNA279196,SAMN03464281,Bordetella pertussis,Betaproteobacteria,Isolate,J022,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/355/GCA_001986355.1_ASM198635v1
GCA_001986375.1,PRJNA279196,SAMN03702609,Bordetella pertussis,Betaproteobacteria,Isolate,C505,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/375/GCA_001986375.1_ASM198637v1
GCA_001986415.1,PRJNA279196,SAMN03702610,Bordetella pertussis,Betaproteobacteria,Isolate,C742,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/415/GCA_001986415.1_ASM198641v1
GCA_001986435.1,PRJNA279196,SAMN03702611,Bordetella pertussis,Betaproteobacteria,Isolate,D175,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/435/GCA_001986435.1_ASM198643v1
GCA_001986455.1,PRJNA279196,SAMN03702612,Bordetella pertussis,Betaproteobacteria,Isolate,D321,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/455/GCA_001986455.1_ASM198645v1
GCA_001986475.1,PRJNA279196,SAMN03702613,Bordetella pertussis,Betaproteobacteria,Isolate,D502,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/475/GCA_001986475.1_ASM198647v1
GCA_001986495.1,PRJNA279196,SAMN03702614,Bordetella pertussis,Betaproteobacteria,Isolate,E024,Complete,2017-02-06T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/986/495/GCA_001986495.1_ASM198649v1
